start_station_code,end_station_code,start_date
6,4,2016-08-26
6,7,2016-08-26
8,4,2016-08-26
3,4,2016-08-26
4,8,2016-08-26
7,3,2016-08-26
5,7,2016-08-26
6,7,2016-08-26
4,2,2016-08-26
3,1,2016-08-26
1,5,2016-08-26
4,2,2016-08-26
3,2,2016-08-26
2,8,2016-08-26
3,8,2016-08-26
8,2,2016-08-26
7,2,2016-08-26
5,4,2016-08-26
7,4,2016-08-26
1,4,2016-08-26
3,5,2016-08-26
6,2,2016-08-26
5,6,2016-08-26
6,3,2016-08-26
6,5,2016-08-26
5,4,2016-08-26
5,4,2016-08-26
8,6,2016-08-26
3,1,2016-08-26
2,8,2016-08-26
8,5,2016-08-26
2,4,2016-08-26
6,2,2016-08-27
2,6,2016-08-27
6,4,2016-08-27
2,7,2016-08-27
7,8,2016-08-27
7,5,2016-08-27
3,5,2016-08-27
5,8,2016-08-27
2,8,2016-08-27
6,1,2016-08-27
2,3,2016-08-27
6,3,2016-08-27
8,7,2016-08-27
8,7,2016-08-27
3,4,2016-08-27
3,7,2016-08-27
1,2,2016-08-27
8,4,2016-08-27
8,5,2016-08-27
5,6,2016-08-27
6,2,2016-08-27
6,4,2016-08-27
1,6,2016-08-27
7,3,2016-08-27
7,8,2016-08-27
2,3,2016-08-27
8,3,2016-08-27
5,8,2016-08-27
3,4,2016-08-27
3,2,2016-08-27
6,2,2016-08-27
4,8,2016-08-27
8,4,2016-08-27
5,7,2016-08-27
2,6,2016-08-27
8,5,2016-08-27
3,8,2016-08-27
4,2,2016-08-27
3,7,2016-08-27
5,8,2016-08-27
1,3,2016-08-27
2,1,2016-08-27
8,6,2016-08-27
4,6,2016-08-27
7,4,2016-08-27
4,1,2016-08-27
5,6,2016-08-27
4,1,2016-08-27
6,2,2016-08-27
4,3,2016-08-27
5,7,2016-08-27
7,1,2016-08-27
5,2,2016-08-27
2,3,2016-08-27
3,6,2016-08-27
6,7,2016-08-27
5,6,2016-08-27
5,4,2016-08-27
7,2,2016-08-27
2,8,2016-08-27
3,8,2016-08-27
4,1,2016-08-27
6,3,2016-08-27
6,4,2016-08-27
3,7,2016-08-27
8,5,2016-08-27
7,5,2016-08-27
5,4,2016-08-27
3,6,2016-08-27
6,2,2016-08-27
5,8,2016-08-27
4,7,2016-08-27
2,3,2016-08-27
2,7,2016-08-27
1,6,2016-08-27
8,4,2016-08-27
4,3,2016-08-27
1,5,2016-08-27
3,8,2016-08-27
1,8,2016-08-27
3,6,2016-08-27
4,3,2016-08-27
1,2,2016-08-27
5,8,2016-08-27
7,8,2016-08-28
3,8,2016-08-28
6,3,2016-08-28
7,5,2016-08-28
7,4,2016-08-28
5,6,2016-08-28
1,3,2016-08-28
6,7,2016-08-28
6,7,2016-08-28
7,8,2016-08-28
8,5,2016-08-28
8,4,2016-08-28
6,8,2016-08-28
8,4,2016-08-28
3,8,2016-08-28
6,1,2016-08-28
3,2,2016-08-28
8,4,2016-08-28
6,7,2016-08-28
6,8,2016-08-28
8,4,2016-08-28
1,2,2016-08-28
1,4,2016-08-28
8,5,2016-08-28
8,3,2016-08-28
4,5,2016-08-28
7,3,2016-08-28
8,2,2016-08-28
5,3,2016-08-28
5,7,2016-08-28
4,3,2016-08-28
3,6,2016-08-28
5,3,2016-08-28
7,4,2016-08-28
4,5,2016-08-28
6,8,2016-08-28
3,4,2016-08-28
2,4,2016-08-28
3,5,2016-08-28
5,7,2016-08-28
1,4,2016-08-28
7,2,2016-08-28
8,4,2016-08-28
7,4,2016-08-28
3,5,2016-08-28
1,4,2016-08-28
7,4,2016-08-28
6,5,2016-08-28
8,6,2016-08-28
6,3,2016-08-28
1,3,2016-08-28
4,2,2016-08-28
1,3,2016-08-28
6,7,2016-08-28
5,8,2016-08-28
5,6,2016-08-28
3,6,2016-08-28
6,2,2016-08-28
1,6,2016-08-28
8,6,2016-08-28
2,3,2016-08-28
8,4,2016-08-28
2,7,2016-08-28
6,8,2016-08-28
4,8,2016-08-28
8,7,2016-08-28
5,4,2016-08-28
1,4,2016-08-28
6,4,2016-08-28
3,4,2016-08-28
3,4,2016-08-28
6,3,2016-08-28
1,6,2016-08-28
7,5,2016-08-28
7,6,2016-08-28
1,7,2016-08-28
3,6,2016-08-28
7,1,2016-08-28
1,5,2016-08-28
8,1,2016-08-28
4,3,2016-08-28
6,7,2016-08-28
5,6,2016-08-28
2,1,2016-08-28
3,1,2016-08-28
4,5,2016-08-28
7,8,2016-08-28
3,4,2016-08-28
1,5,2016-08-28
7,1,2016-08-28
3,2,2016-08-28
3,1,2016-08-28
1,6,2016-08-28
5,2,2016-08-28
6,2,2016-08-28
7,5,2016-08-28
3,7,2016-08-28
4,6,2016-08-28
5,8,2016-08-28
1,5,2016-08-29
4,2,2016-08-29
3,5,2016-08-29
8,4,2016-08-29
7,4,2016-08-29
6,8,2016-08-29
4,5,2016-08-29
6,3,2016-08-29
7,2,2016-08-29
1,8,2016-08-29
5,7,2016-08-29
4,6,2016-08-29
4,6,2016-08-29
8,4,2016-08-29
8,1,2016-08-29
1,4,2016-08-29
3,5,2016-08-29
4,1,2016-08-29
8,6,2016-08-29
8,4,2016-08-29
4,5,2016-08-29
3,7,2016-08-29
3,2,2016-08-29
2,8,2016-08-29
8,4,2016-08-29
7,3,2016-08-29
1,2,2016-08-29
7,8,2016-08-29
4,3,2016-08-29
2,7,2016-08-29
8,1,2016-08-29
1,5,2016-08-29
5,1,2016-08-29
8,7,2016-08-29
6,5,2016-08-29
3,8,2016-08-29
8,4,2016-08-29
2,5,2016-08-29
4,3,2016-08-29
1,5,2016-08-29
7,5,2016-08-29
3,7,2016-08-29
2,3,2016-08-29
6,7,2016-08-29
1,4,2016-08-29
3,4,2016-08-29
8,7,2016-08-29
3,2,2016-08-29
1,8,2016-08-29
5,4,2016-08-29
4,7,2016-08-29
8,6,2016-08-29
4,3,2016-08-29
5,1,2016-08-29
5,7,2016-08-29
4,1,2016-08-29
3,6,2016-08-29
7,5,2016-08-29
3,6,2016-08-29
3,5,2016-08-29
5,1,2016-08-29
7,3,2016-08-29
5,1,2016-08-29
2,5,2016-08-29
8,7,2016-08-29
5,2,2016-08-29
5,7,2016-08-29
7,8,2016-08-29
3,1,2016-08-29
2,8,2016-08-29
3,6,2016-08-29
8,6,2016-08-29
5,8,2016-08-29
7,1,2016-08-30
8,7,2016-08-30
5,4,2016-08-30
5,4,2016-08-30
5,2,2016-08-30
2,6,2016-08-30
2,5,2016-08-30
4,6,2016-08-30
1,3,2016-08-30
3,6,2016-08-30
2,7,2016-08-30
4,6,2016-08-30
7,2,2016-08-30
5,4,2016-08-30
3,7,2016-08-30
2,4,2016-08-30
2,4,2016-08-30
7,1,2016-08-30
4,1,2016-08-30
3,1,2016-08-30
8,2,2016-08-30
6,7,2016-08-30
8,1,2016-08-30
4,5,2016-08-30
2,8,2016-08-30
2,4,2016-08-30
8,3,2016-08-30
3,2,2016-08-30
2,5,2016-08-30
7,8,2016-08-30
1,2,2016-08-30
3,8,2016-08-30
6,8,2016-08-30
6,5,2016-08-30
2,7,2016-08-30
8,2,2016-08-30
7,6,2016-08-30
2,5,2016-08-30
6,1,2016-08-30
8,3,2016-08-30
1,7,2016-08-30
5,2,2016-08-30
7,3,2016-08-30
5,6,2016-08-30
5,2,2016-08-30
6,2,2016-08-30
7,3,2016-08-30
1,8,2016-08-30
3,1,2016-08-30
7,3,2016-08-30
8,5,2016-08-30
5,1,2016-08-30
4,6,2016-08-30
7,4,2016-08-30
1,5,2016-08-30
6,7,2016-08-30
2,5,2016-08-30
4,1,2016-08-30
4,3,2016-08-30
4,5,2016-08-31
3,5,2016-08-31
7,6,2016-08-31
4,5,2016-08-31
4,5,2016-08-31
7,6,2016-08-31
6,2,2016-08-31
1,7,2016-08-31
8,3,2016-08-31
3,2,2016-08-31
7,8,2016-08-31
3,2,2016-08-31
7,3,2016-08-31
2,3,2016-08-31
2,7,2016-08-31
8,3,2016-08-31
8,3,2016-08-31
2,8,2016-08-31
7,3,2016-08-31
3,6,2016-08-31
1,4,2016-08-31
4,1,2016-08-31
6,4,2016-08-31
2,5,2016-08-31
3,7,2016-08-31
8,5,2016-08-31
6,7,2016-08-31
6,4,2016-08-31
2,3,2016-08-31
7,1,2016-08-31
4,3,2016-08-31
1,2,2016-08-31
5,6,2016-08-31
5,3,2016-08-31
3,1,2016-08-31
5,8,2016-08-31
3,7,2016-08-31
8,2,2016-08-31
2,7,2016-08-31
2,6,2016-08-31
4,3,2016-08-31
7,8,2016-08-31
3,8,2016-08-31
1,6,2016-08-31
1,8,2016-08-31
7,6,2016-08-31
1,7,2016-08-31
5,3,2016-08-31
6,1,2016-08-31
6,5,2016-08-31
7,4,2016-08-31
8,3,2016-09-01
6,5,2016-09-01
2,4,2016-09-01
3,2,2016-09-01
3,6,2016-09-01
4,3,2016-09-01
7,2,2016-09-01
6,3,2016-09-01
7,5,2016-09-01
3,1,2016-09-01
2,3,2016-09-01
3,7,2016-09-01
1,3,2016-09-01
2,5,2016-09-01
3,6,2016-09-01
8,6,2016-09-01
2,7,2016-09-01
3,7,2016-09-01
3,5,2016-09-01
2,1,2016-09-01
2,6,2016-09-01
6,5,2016-09-01
1,7,2016-09-01
7,3,2016-09-01
7,3,2016-09-01
3,5,2016-09-01
8,4,2016-09-01
6,1,2016-09-01
4,3,2016-09-01
1,5,2016-09-01
3,8,2016-09-01
7,8,2016-09-01
5,3,2016-09-01
8,7,2016-09-01
2,1,2016-09-01
8,7,2016-09-01
6,5,2016-09-01
3,8,2016-09-01
4,6,2016-09-01
4,6,2016-09-01
5,1,2016-09-01
1,7,2016-09-02
5,1,2016-09-02
5,7,2016-09-02
2,4,2016-09-02
3,4,2016-09-02
5,1,2016-09-02
4,8,2016-09-02
8,7,2016-09-02
3,7,2016-09-02
4,2,2016-09-02
8,4,2016-09-02
8,2,2016-09-02
7,8,2016-09-02
1,4,2016-09-02
7,4,2016-09-02
7,8,2016-09-02
5,4,2016-09-02
4,7,2016-09-02
3,1,2016-09-02
8,3,2016-09-02
1,7,2016-09-02
4,2,2016-09-02
1,8,2016-09-02
4,1,2016-09-02
5,3,2016-09-02
4,2,2016-09-02
5,2,2016-09-02
1,6,2016-09-02
7,1,2016-09-02
2,5,2016-09-02
7,8,2016-09-02
8,1,2016-09-02
4,7,2016-09-02
2,3,2016-09-02
8,2,2016-09-02
2,8,2016-09-03
4,8,2016-09-03
8,4,2016-09-03
3,4,2016-09-03
7,6,2016-09-03
3,6,2016-09-03
5,8,2016-09-03
3,6,2016-09-03
2,4,2016-09-03
5,4,2016-09-03
7,6,2016-09-03
7,5,2016-09-03
8,6,2016-09-03
7,6,2016-09-03
8,7,2016-09-03
1,8,2016-09-03
7,2,2016-09-03
3,7,2016-09-03
3,5,2016-09-03
1,6,2016-09-03
2,1,2016-09-03
2,7,2016-09-03
8,6,2016-09-03
3,6,2016-09-03
2,4,2016-09-03
2,3,2016-09-03
1,4,2016-09-03
8,1,2016-09-03
8,6,2016-09-03
6,8,2016-09-03
1,7,2016-09-03
5,4,2016-09-03
2,1,2016-09-03
2,6,2016-09-03
6,5,2016-09-03
2,8,2016-09-03
1,6,2016-09-03
3,7,2016-09-03
2,6,2016-09-03
8,3,2016-09-03
4,1,2016-09-03
2,8,2016-09-03
1,2,2016-09-03
3,8,2016-09-03
6,3,2016-09-03
2,3,2016-09-03
5,1,2016-09-03
8,2,2016-09-03
4,3,2016-09-03
5,3,2016-09-03
2,5,2016-09-04
2,4,2016-09-04
8,5,2016-09-04
6,2,2016-09-04
5,7,2016-09-04
2,1,2016-09-04
6,7,2016-09-04
2,5,2016-09-04
6,8,2016-09-04
6,2,2016-09-04
8,7,2016-09-04
7,3,2016-09-04
5,4,2016-09-04
2,4,2016-09-04
3,4,2016-09-04
1,6,2016-09-04
5,6,2016-09-04
5,6,2016-09-04
7,1,2016-09-04
7,8,2016-09-04
3,8,2016-09-04
1,6,2016-09-04
2,7,2016-09-04
1,3,2016-09-04
2,3,2016-09-04
2,6,2016-09-04
6,3,2016-09-04
7,5,2016-09-04
2,1,2016-09-04
3,6,2016-09-04
4,6,2016-09-04
7,5,2016-09-04
6,4,2016-09-04
5,6,2016-09-04
3,1,2016-09-04
1,2,2016-09-04
3,6,2016-09-04
2,5,2016-09-04
4,8,2016-09-04
5,4,2016-09-04
4,5,2016-09-04
5,6,2016-09-04
2,5,2016-09-04
5,8,2016-09-04
5,7,2016-09-04
5,1,2016-09-04
3,4,2016-09-04
2,3,2016-09-04
5,1,2016-09-04
6,4,2016-09-04
4,6,2016-09-04
1,2,2016-09-04
6,5,2016-09-04
8,5,2016-09-04
7,4,2016-09-04
2,6,2016-09-04
7,1,2016-09-04
8,5,2016-09-04
3,5,2016-09-04
6,8,2016-09-04
1,7,2016-09-04
7,3,2016-09-04
5,4,2016-09-04
5,4,2016-09-04
6,8,2016-09-04
2,4,2016-09-04
8,1,2016-09-04
3,5,2016-09-04
8,2,2016-09-04
6,4,2016-09-04
5,4,2016-09-04
1,6,2016-09-05
2,6,2016-09-05
5,2,2016-09-05
2,8,2016-09-05
3,6,2016-09-05
2,6,2016-09-05
7,4,2016-09-05
3,8,2016-09-05
8,2,2016-09-05
7,4,2016-09-05
6,4,2016-09-05
2,1,2016-09-05
6,1,2016-09-05
2,6,2016-09-05
7,6,2016-09-05
5,6,2016-09-05
1,8,2016-09-05
4,2,2016-09-05
5,4,2016-09-05
3,1,2016-09-05
5,1,2016-09-05
7,4,2016-09-05
3,2,2016-09-05
1,6,2016-09-05
4,3,2016-09-05
3,6,2016-09-05
1,7,2016-09-05
1,6,2016-09-05
7,4,2016-09-05
8,5,2016-09-05
3,8,2016-09-05
4,7,2016-09-05
7,1,2016-09-05
4,7,2016-09-05
1,5,2016-09-05
4,2,2016-09-06
1,3,2016-09-06
4,5,2016-09-06
1,7,2016-09-06
1,2,2016-09-06
4,7,2016-09-06
7,5,2016-09-06
8,5,2016-09-06
3,7,2016-09-06
3,8,2016-09-06
8,1,2016-09-06
7,3,2016-09-06
1,5,2016-09-06
1,3,2016-09-06
1,6,2016-09-06
4,2,2016-09-06
6,7,2016-09-06
8,4,2016-09-06
1,5,2016-09-06
3,6,2016-09-06
5,1,2016-09-06
2,6,2016-09-06
6,1,2016-09-06
1,2,2016-09-06
2,3,2016-09-06
1,5,2016-09-06
2,3,2016-09-06
8,4,2016-09-06
3,5,2016-09-06
2,3,2016-09-06
2,3,2016-09-06
3,4,2016-09-06
8,4,2016-09-06
7,2,2016-09-06
2,1,2016-09-06
8,1,2016-09-06
7,2,2016-09-06
8,6,2016-09-06
5,7,2016-09-06
4,6,2016-09-06
2,6,2016-09-06
5,7,2016-09-06
3,1,2016-09-06
3,1,2016-09-06
8,2,2016-09-06
7,4,2016-09-06
8,4,2016-09-06
4,8,2016-09-06
8,1,2016-09-06
7,4,2016-09-06
6,7,2016-09-06
6,2,2016-09-07
2,1,2016-09-07
3,5,2016-09-07
7,2,2016-09-07
8,4,2016-09-07
5,8,2016-09-07
4,6,2016-09-07
8,4,2016-09-07
4,7,2016-09-07
3,2,2016-09-07
1,8,2016-09-07
6,5,2016-09-07
6,4,2016-09-07
6,3,2016-09-07
5,8,2016-09-07
8,6,2016-09-07
4,5,2016-09-07
5,6,2016-09-07
5,8,2016-09-07
5,7,2016-09-07
3,7,2016-09-07
4,1,2016-09-07
5,2,2016-09-07
1,8,2016-09-07
1,4,2016-09-07
6,2,2016-09-07
3,5,2016-09-07
6,4,2016-09-07
7,2,2016-09-07
7,2,2016-09-07
3,1,2016-09-07
4,2,2016-09-07
4,3,2016-09-07
1,4,2016-09-07
5,1,2016-09-07
6,8,2016-09-07
1,2,2016-09-07
4,7,2016-09-07
5,4,2016-09-07
2,5,2016-09-07
4,8,2016-09-07
1,2,2016-09-07
8,1,2016-09-07
3,7,2016-09-07
7,2,2016-09-07
7,6,2016-09-07
6,2,2016-09-07
4,6,2016-09-07
3,6,2016-09-07
8,6,2016-09-07
4,1,2016-09-08
3,4,2016-09-08
7,3,2016-09-08
7,1,2016-09-08
6,2,2016-09-08
3,5,2016-09-08
3,2,2016-09-08
5,2,2016-09-08
3,8,2016-09-08
8,7,2016-09-08
3,7,2016-09-08
3,2,2016-09-08
2,7,2016-09-08
6,4,2016-09-08
7,6,2016-09-08
4,8,2016-09-08
3,4,2016-09-08
2,4,2016-09-08
2,7,2016-09-08
8,1,2016-09-08
4,3,2016-09-08
3,7,2016-09-08
7,4,2016-09-08
6,2,2016-09-08
4,8,2016-09-08
3,6,2016-09-08
1,6,2016-09-08
5,4,2016-09-08
8,2,2016-09-08
2,4,2016-09-08
2,1,2016-09-08
2,4,2016-09-08
5,7,2016-09-08
6,1,2016-09-08
4,7,2016-09-08
2,6,2016-09-08
1,7,2016-09-08
8,3,2016-09-08
6,8,2016-09-08
2,4,2016-09-08
4,1,2016-09-08
3,5,2016-09-08
6,7,2016-09-08
5,2,2016-09-08
1,7,2016-09-08
3,2,2016-09-08
1,2,2016-09-08
2,3,2016-09-08
4,1,2016-09-08
4,1,2016-09-09
4,6,2016-09-09
3,4,2016-09-09
3,8,2016-09-09
6,5,2016-09-09
2,1,2016-09-09
4,5,2016-09-09
4,1,2016-09-09
2,5,2016-09-09
6,7,2016-09-09
6,4,2016-09-09
3,8,2016-09-09
4,3,2016-09-09
3,6,2016-09-09
4,1,2016-09-09
3,7,2016-09-09
2,1,2016-09-09
3,1,2016-09-09
3,5,2016-09-09
6,7,2016-09-09
8,3,2016-09-09
4,1,2016-09-09
6,4,2016-09-09
2,6,2016-09-09
5,3,2016-09-09
2,3,2016-09-09
2,7,2016-09-09
4,8,2016-09-09
7,8,2016-09-09
5,7,2016-09-09
6,5,2016-09-09
2,8,2016-09-09
4,2,2016-09-09
5,3,2016-09-09
4,2,2016-09-09
2,8,2016-09-09
6,4,2016-09-09
1,7,2016-09-09
3,4,2016-09-09
6,4,2016-09-09
8,5,2016-09-09
7,3,2016-09-09
4,8,2016-09-09
2,5,2016-09-09
4,3,2016-09-09
1,2,2016-09-09
6,2,2016-09-09
5,1,2016-09-09
7,1,2016-09-10
7,3,2016-09-10
3,5,2016-09-10
6,3,2016-09-10
1,7,2016-09-10
1,4,2016-09-10
6,4,2016-09-10
4,3,2016-09-10
5,6,2016-09-10
5,2,2016-09-10
8,3,2016-09-10
4,6,2016-09-10
3,7,2016-09-10
2,7,2016-09-10
6,2,2016-09-10
7,5,2016-09-10
6,3,2016-09-10
3,8,2016-09-10
3,7,2016-09-10
5,4,2016-09-10
6,1,2016-09-10
6,1,2016-09-10
2,7,2016-09-10
6,7,2016-09-10
5,8,2016-09-10
5,3,2016-09-10
4,8,2016-09-10
4,3,2016-09-10
7,4,2016-09-10
3,8,2016-09-10
4,3,2016-09-10
1,2,2016-09-10
8,2,2016-09-10
5,1,2016-09-10
8,6,2016-09-10
3,2,2016-09-10
2,8,2016-09-10
4,7,2016-09-10
2,1,2016-09-10
6,5,2016-09-10
1,6,2016-09-10
5,2,2016-09-10
5,6,2016-09-10
7,8,2016-09-10
3,7,2016-09-10
2,7,2016-09-10
8,7,2016-09-10
8,1,2016-09-10
7,2,2016-09-10
2,7,2016-09-10
7,4,2016-09-10
2,1,2016-09-10
1,4,2016-09-10
2,1,2016-09-10
2,5,2016-09-10
2,4,2016-09-10
2,4,2016-09-10
8,2,2016-09-10
2,7,2016-09-10
6,8,2016-09-10
1,5,2016-09-10
3,4,2016-09-11
3,2,2016-09-11
6,8,2016-09-11
3,6,2016-09-11
2,5,2016-09-11
2,4,2016-09-11
4,8,2016-09-11
1,7,2016-09-11
2,7,2016-09-11
4,6,2016-09-11
2,6,2016-09-11
2,3,2016-09-11
1,2,2016-09-11
3,7,2016-09-11
4,1,2016-09-11
7,6,2016-09-11
3,6,2016-09-11
5,1,2016-09-11
7,5,2016-09-11
6,7,2016-09-11
3,6,2016-09-11
8,1,2016-09-11
3,1,2016-09-11
6,1,2016-09-11
7,6,2016-09-11
7,4,2016-09-11
1,3,2016-09-11
3,4,2016-09-11
2,5,2016-09-11
8,7,2016-09-11
1,8,2016-09-11
3,8,2016-09-11
1,3,2016-09-11
5,4,2016-09-11
2,1,2016-09-11
4,7,2016-09-11
1,6,2016-09-11
6,4,2016-09-11
4,7,2016-09-11
5,8,2016-09-11
5,1,2016-09-11
8,6,2016-09-11
8,7,2016-09-11
5,3,2016-09-11
5,1,2016-09-11
3,2,2016-09-11
7,5,2016-09-11
6,2,2016-09-11
4,5,2016-09-11
6,7,2016-09-11
2,8,2016-09-11
7,3,2016-09-11
5,8,2016-09-11
1,6,2016-09-11
4,6,2016-09-11
8,4,2016-09-11
2,3,2016-09-11
1,5,2016-09-11
1,3,2016-09-11
1,4,2016-09-11
3,1,2016-09-11
3,7,2016-09-11
6,8,2016-09-11
3,5,2016-09-11
7,3,2016-09-11
6,5,2016-09-11
2,7,2016-09-11
6,1,2016-09-11
2,4,2016-09-11
1,8,2016-09-11
5,6,2016-09-11
7,6,2016-09-11
3,8,2016-09-11
5,2,2016-09-11
3,6,2016-09-11
1,4,2016-09-12
4,1,2016-09-12
7,8,2016-09-12
2,6,2016-09-12
1,6,2016-09-12
7,5,2016-09-12
2,5,2016-09-12
3,1,2016-09-12
8,2,2016-09-12
2,4,2016-09-12
4,8,2016-09-12
3,5,2016-09-12
5,6,2016-09-12
7,5,2016-09-12
7,8,2016-09-12
2,8,2016-09-12
4,8,2016-09-12
2,7,2016-09-12
3,8,2016-09-12
4,1,2016-09-12
3,2,2016-09-12
8,7,2016-09-12
7,2,2016-09-12
5,6,2016-09-12
6,8,2016-09-12
4,7,2016-09-12
3,4,2016-09-12
8,1,2016-09-12
6,7,2016-09-12
6,2,2016-09-12
7,5,2016-09-13
8,7,2016-09-13
5,7,2016-09-13
1,2,2016-09-13
2,3,2016-09-13
6,4,2016-09-13
6,5,2016-09-13
2,4,2016-09-13
4,5,2016-09-13
6,7,2016-09-13
2,4,2016-09-13
1,8,2016-09-13
7,6,2016-09-13
6,8,2016-09-13
8,4,2016-09-13
5,1,2016-09-13
8,5,2016-09-13
5,7,2016-09-13
3,6,2016-09-13
3,7,2016-09-13
6,3,2016-09-13
6,7,2016-09-13
1,8,2016-09-13
6,7,2016-09-13
5,4,2016-09-13
7,5,2016-09-13
3,7,2016-09-13
4,3,2016-09-13
7,4,2016-09-13
5,3,2016-09-13
3,7,2016-09-13
4,7,2016-09-13
8,3,2016-09-13
6,3,2016-09-13
3,7,2016-09-13
5,6,2016-09-13
1,2,2016-09-13
3,8,2016-09-13
2,5,2016-09-13
1,5,2016-09-13
3,1,2016-09-13
6,4,2016-09-13
2,8,2016-09-13
2,7,2016-09-13
3,4,2016-09-13
8,2,2016-09-13
1,4,2016-09-13
2,8,2016-09-13
5,4,2016-09-13
1,8,2016-09-13
2,3,2016-09-13
4,5,2016-09-13
4,5,2016-09-13
7,6,2016-09-14
3,4,2016-09-14
1,6,2016-09-14
6,8,2016-09-14
3,4,2016-09-14
6,7,2016-09-14
5,4,2016-09-14
2,7,2016-09-14
4,3,2016-09-14
4,3,2016-09-14
4,8,2016-09-14
8,7,2016-09-14
7,1,2016-09-14
7,6,2016-09-14
2,1,2016-09-14
6,1,2016-09-14
7,1,2016-09-14
2,3,2016-09-14
2,5,2016-09-14
7,6,2016-09-14
3,6,2016-09-14
8,1,2016-09-14
1,2,2016-09-14
6,2,2016-09-14
8,5,2016-09-14
8,5,2016-09-14
3,4,2016-09-14
3,4,2016-09-14
3,5,2016-09-14
8,3,2016-09-14
7,3,2016-09-14
3,1,2016-09-14
3,5,2016-09-14
8,4,2016-09-14
5,3,2016-09-14
5,6,2016-09-14
7,3,2016-09-14
2,3,2016-09-14
6,3,2016-09-14
2,6,2016-09-14
5,1,2016-09-14
4,7,2016-09-14
3,8,2016-09-14
7,1,2016-09-14
5,6,2016-09-14
7,1,2016-09-14
8,6,2016-09-14
1,5,2016-09-14
2,8,2016-09-14
2,3,2016-09-14
1,6,2016-09-14
1,7,2016-09-14
3,4,2016-09-15
4,1,2016-09-15
5,8,2016-09-15
7,2,2016-09-15
4,7,2016-09-15
3,4,2016-09-15
7,5,2016-09-15
4,3,2016-09-15
1,6,2016-09-15
4,7,2016-09-15
2,5,2016-09-15
1,3,2016-09-15
2,7,2016-09-15
7,4,2016-09-15
6,8,2016-09-15
6,8,2016-09-15
8,2,2016-09-15
8,1,2016-09-15
8,1,2016-09-15
6,8,2016-09-15
7,2,2016-09-15
8,7,2016-09-15
7,6,2016-09-15
4,5,2016-09-15
5,7,2016-09-15
8,1,2016-09-15
5,8,2016-09-15
3,4,2016-09-15
3,8,2016-09-15
5,6,2016-09-15
6,7,2016-09-15
1,7,2016-09-15
4,2,2016-09-15
3,1,2016-09-15
1,3,2016-09-16
1,3,2016-09-16
8,2,2016-09-16
1,4,2016-09-16
8,2,2016-09-16
5,1,2016-09-16
2,1,2016-09-16
4,1,2016-09-16
8,4,2016-09-16
8,7,2016-09-16
5,7,2016-09-16
3,8,2016-09-16
8,1,2016-09-16
3,5,2016-09-16
7,3,2016-09-16
4,1,2016-09-16
6,1,2016-09-16
7,3,2016-09-16
2,5,2016-09-16
7,3,2016-09-16
3,8,2016-09-16
4,1,2016-09-16
6,8,2016-09-16
7,1,2016-09-16
2,8,2016-09-16
4,2,2016-09-16
1,6,2016-09-16
7,5,2016-09-16
2,3,2016-09-16
5,8,2016-09-16
7,5,2016-09-16
2,6,2016-09-16
1,7,2016-09-16
2,3,2016-09-16
4,8,2016-09-16
2,6,2016-09-16
8,1,2016-09-17
7,1,2016-09-17
1,5,2016-09-17
2,8,2016-09-17
6,2,2016-09-17
3,2,2016-09-17
2,3,2016-09-17
7,2,2016-09-17
7,3,2016-09-17
1,7,2016-09-17
6,2,2016-09-17
6,3,2016-09-17
4,7,2016-09-17
3,4,2016-09-17
5,3,2016-09-17
4,2,2016-09-17
5,6,2016-09-17
2,7,2016-09-17
2,5,2016-09-17
8,1,2016-09-17
1,5,2016-09-17
3,8,2016-09-17
2,3,2016-09-17
4,1,2016-09-17
5,4,2016-09-17
7,8,2016-09-17
6,4,2016-09-17
8,1,2016-09-17
4,3,2016-09-17
2,1,2016-09-17
6,7,2016-09-17
1,3,2016-09-17
5,3,2016-09-17
6,7,2016-09-17
4,2,2016-09-17
6,1,2016-09-17
6,8,2016-09-17
1,7,2016-09-17
8,6,2016-09-17
6,4,2016-09-17
6,3,2016-09-17
2,5,2016-09-17
2,8,2016-09-17
4,5,2016-09-17
7,3,2016-09-17
4,1,2016-09-17
8,4,2016-09-17
3,6,2016-09-17
2,7,2016-09-17
5,1,2016-09-17
1,3,2016-09-17
6,4,2016-09-17
7,6,2016-09-17
7,8,2016-09-17
2,5,2016-09-18
3,5,2016-09-18
5,1,2016-09-18
5,6,2016-09-18
5,3,2016-09-18
4,7,2016-09-18
6,5,2016-09-18
3,1,2016-09-18
8,2,2016-09-18
4,3,2016-09-18
6,4,2016-09-18
2,4,2016-09-18
1,8,2016-09-18
1,2,2016-09-18
1,4,2016-09-18
8,7,2016-09-18
1,6,2016-09-18
8,5,2016-09-18
2,8,2016-09-18
5,1,2016-09-18
4,8,2016-09-18
4,8,2016-09-18
6,4,2016-09-18
6,7,2016-09-18
8,6,2016-09-18
1,7,2016-09-18
4,3,2016-09-18
2,4,2016-09-18
2,5,2016-09-18
8,7,2016-09-18
1,6,2016-09-18
5,2,2016-09-18
4,6,2016-09-18
6,1,2016-09-18
1,3,2016-09-18
6,4,2016-09-18
2,3,2016-09-18
5,6,2016-09-18
3,6,2016-09-18
6,2,2016-09-18
4,1,2016-09-18
1,5,2016-09-18
8,3,2016-09-18
2,5,2016-09-18
2,6,2016-09-18
8,7,2016-09-18
6,7,2016-09-18
3,1,2016-09-18
